index,success,abs_start_detected,abs_start_fitted,samples_subtracted,alignment_correlation,fitted_cfo_hz,gain_real,gain_imag,power_before,power_after,suppression_db,fcs_pass,message
398,1,239023661,239023661,224540,0.957186472,-43752.9571,-47.1972606,-77.1610615,683438.417,682927.021,0.00325090829,0,""
399,0,239777600,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 449158
  required end (work)   : 717381 (buffer length 541606, short by 175775)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 399955
  increase sample_num to at least 529759 (recommended 579759)."
400,1,240161323,240161323,282766,0.956687385,-22409.2374,-189.856875,17.4442025,565743.273,563460.396,0.0175600244,0,""
401,0,240359916,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 173117
  required end (work)   : 441340 (buffer length 408501, short by 32839)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 325913 (recommended 375913)."
402,0,240748140,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 159909
  required end (work)   : 428132 (buffer length 408501, short by 19631)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 316160 (recommended 366160)."
403,0,241136364,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 146702
  required end (work)   : 414925 (buffer length 408501, short by 6424)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 306407 (recommended 356407)."
404,0,241524588,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Input ternarySymbols is too short: need samples 134113:144864."
405,0,241864044,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 186326
  required end (work)   : 454549 (buffer length 408501, short by 46048)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 335667 (recommended 385667)."
406,0,242252267,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 173119
  required end (work)   : 441342 (buffer length 408501, short by 32841)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 325915 (recommended 375915)."
407,0,243021964,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 155846
  required end (work)   : 424069 (buffer length 408501, short by 15568)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 313159 (recommended 363159)."
408,0,243410188,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 142638
  required end (work)   : 410861 (buffer length 408501, short by 2360)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 303406 (recommended 353406)."
409,0,244700718,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
410,0,245841036,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
411,0,246163020,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Alignment correlation 0.013 is below threshold 0.100."
412,0,246453708,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Input ternarySymbols is too short: need samples 134113:144864."
413,0,246841932,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Input ternarySymbols is too short: need samples 144865:154080."
414,1,247276484,247276484,227565,0.857213156,-6096.41394,15.598969,-42.5027526,1086159.75,1086035.43,0.000497096766,1,""
415,0,247569612,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 147718
  required end (work)   : 415941 (buffer length 408501, short by 7440)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 307157 (recommended 357157)."
416,0,248126188,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
417,1,248773860,248773860,227565,0.860684835,-790.802897,2587.39259,-1065.74103,1177578.33,688206.358,2.33271126,1,""
418,0,249455212,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 156862
  required end (work)   : 425085 (buffer length 408501, short by 16584)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 313909 (recommended 363909)."
419,0,251894316,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
420,0,252110508,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 148733
  required end (work)   : 416956 (buffer length 408501, short by 8455)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 307906 (recommended 357906)."
421,0,253035322,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
422,0,253416844,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
423,1,253784010,253784010,243445,0.956659745,-12784.7362,267.103354,225.554504,638054.135,630404.623,0.0523813835,0,""
424,1,254528196,254528197,246469,0.857077737,-16346.0087,15.8567368,-32.8317517,695372.228,695291.29,0.000505528832,0,""
425,0,255112012,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 184294
  required end (work)   : 452517 (buffer length 408501, short by 44016)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 334167 (recommended 384167)."
426,0,255297892,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
427,0,256802020,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
428,0,257571371,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Alignment correlation 0.012 is below threshold 0.100."
429,0,258339911,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
430,1,259091600,259091601,275204,0.85647182,-18938.2367,40.1379572,-46.8122975,550860.098,550632.131,0.00179764761,0,""
431,1,259461067,259461068,233614,0.856922755,-1745.86667,1190.16275,887.225885,663518.036,525977.629,1.00885459,0,""
432,0,259799212,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Input ternarySymbols is too short: need samples 144858:215513."
433,0,260089900,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Input ternarySymbols is too short: need samples 144865:154080."
434,0,260429356,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 158894
  required end (work)   : 427117 (buffer length 408501, short by 18616)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 315410 (recommended 365410)."
435,0,260817580,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 145686
  required end (work)   : 413909 (buffer length 408501, short by 5408)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 305656 (recommended 355656)."
436,0,261345356,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Alignment correlation 0.013 is below threshold 0.100."
437,0,263248428,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Input ternarySymbols is too short: need samples 144870:208357."
438,0,263999712,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 449158
  required end (work)   : 717381 (buffer length 526253, short by 191128)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 388617
  increase sample_num to at least 529759 (recommended 579759)."
439,1,264383435,264383435,300915,0.956669238,-10954.1128,108.890784,-34.8110685,612818.159,611988.982,0.00588021936,0,""
440,0,264762316,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Alignment correlation 0.013 is below threshold 0.100."
441,0,264970252,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 159909
  required end (work)   : 428132 (buffer length 408501, short by 19631)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 316160 (recommended 366160)."
442,0,265358476,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 146701
  required end (work)   : 414924 (buffer length 408501, short by 6423)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 306406 (recommended 356406)."
443,0,265746700,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Input ternarySymbols is too short: need samples 134113:144864."
444,0,266086156,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 186326
  required end (work)   : 454549 (buffer length 408501, short by 46048)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 335667 (recommended 385667)."
445,0,266474379,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 173119
  required end (work)   : 441342 (buffer length 408501, short by 32841)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 325915 (recommended 375915)."
446,0,267632300,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 142638
  required end (work)   : 410861 (buffer length 408501, short by 2360)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 303406 (recommended 353406)."
447,1,268115620,268115621,227565,0.857530929,-6625.00723,152.130682,60.1996378,957805.496,956118.49,0.00765608097,1,""
448,0,268925484,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
449,1,269311054,269311054,239664,0.957540895,-11622.5091,108.371979,-20.4484229,597024.294,596259.05,0.00557020295,0,""
450,0,269906124,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Input ternarySymbols is too short: need samples 134113:144864."
451,0,270773356,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Input ternarySymbols is too short: need samples 144857:205272."
452,0,271204157,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
453,0,271581127,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
454,0,271840492,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Alignment correlation 0.029 is below threshold 0.100."
455,0,272179947,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Input ternarySymbols is too short: need samples 134113:144864."
456,0,273047180,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Input ternarySymbols is too short: need samples 144857:205272."
457,1,273384196,273384196,227565,0.858967734,-2843.3515,-275.70356,-2491.23409,1123035.97,730624.491,1.8669944,1,""
458,1,273772420,273772420,227565,0.857214292,-5787.8431,259.583126,-159.18599,1069048.04,1063259.35,0.0235801216,1,""
459,1,274209412,274209413,229833,0.858117507,18224.2579,-4.22665957,-161.963485,740075.591,738451.255,0.00954247905,0,""
460,0,274593324,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Alignment correlation 0.014 is below threshold 0.100."
461,1,274976107,274976107,279742,0.979287006,-4263.44492,-525.003264,-1098.9122,568084.031,475391.15,0.77361489,0,""
462,0,276116427,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Alignment correlation 0.013 is below threshold 0.100."
463,0,276332619,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 148735
  required end (work)   : 416958 (buffer length 408501, short by 8457)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 307908 (recommended 357908)."
464,0,276720844,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Input ternarySymbols is too short: need samples 134113:144864."
465,0,277060300,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 188358
  required end (work)   : 456581 (buffer length 408501, short by 48080)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 337168 (recommended 387168)."
466,0,277249181,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
467,1,277638956,277638906,227565,0.878510838,16497.7435,53.0773353,36.2035704,617967.748,617716.007,0.00176954409,0,""
468,0,278006122,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
469,0,278750308,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
470,1,279477988,279477989,303183,0.858251263,-14132.2847,-9.28081378,168.722759,690502.172,688727.642,0.0111753555,0,""
471,0,279722348,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 171086
  required end (work)   : 439309 (buffer length 408501, short by 30808)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 324413 (recommended 374413)."
472,0,281793484,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
473,0,282038188,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Input ternarySymbols is too short: need samples 144865:154080."
474,0,282565024,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
475,1,283313712,283313713,238151,0.857429776,-11568.4951,-59.4229542,-83.7260032,604708.481,604046.843,0.00475441087,0,""
476,0,283683179,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
477,0,284069903,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
478,0,284409548,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
479,0,284651468,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 158894
  required end (work)   : 427117 (buffer length 408501, short by 18616)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 315410 (recommended 365410)."
480,0,285221676,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Alignment correlation 0.015 is below threshold 0.100."
481,0,285567468,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Alignment correlation 0.015 is below threshold 0.100."
482,0,287204908,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Alignment correlation 0.054 is below threshold 0.100."
483,0,287578284,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 295594
  required end (work)   : 563817 (buffer length 408501, short by 155316)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 416358 (recommended 466358)."
484,1,288605547,288605547,291084,0.95707269,-19358.5246,64.712542,24.2474844,591230.18,590930.21,0.00220402165,0,""
485,0,288984428,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
486,0,289192364,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 159909
  required end (work)   : 428132 (buffer length 408501, short by 19631)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 316160 (recommended 366160)."
487,0,289580588,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 146701
  required end (work)   : 414924 (buffer length 408501, short by 6423)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 306406 (recommended 356406)."
488,0,289968812,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Input ternarySymbols is too short: need samples 134113:144864."
489,0,290308268,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 186326
  required end (work)   : 454549 (buffer length 408501, short by 46048)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 335667 (recommended 385667)."
490,0,290696491,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 173119
  required end (work)   : 441342 (buffer length 408501, short by 32841)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 325915 (recommended 375915)."
491,0,291084716,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 159910
  required end (work)   : 428133 (buffer length 408501, short by 19632)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 316160 (recommended 366160)."
492,1,292388001,292388001,262349,0.956279347,-42396.5324,-30.2506315,-2.748951,594207.988,594146.312,0.000450798522,0,""
493,1,292777804,292777725,263105,0.861342935,-13935.8946,225.622184,-80.5390979,538913.289,535329.055,0.0289807782,0,""
494,0,293147596,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
495,0,293535531,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Alignment correlation 0.049 is below threshold 0.100."
496,0,294467692,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 191406
  required end (work)   : 459629 (buffer length 408501, short by 51128)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 339419 (recommended 389419)."
497,0,295237388,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 174133
  required end (work)   : 442356 (buffer length 408501, short by 33855)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 326663 (recommended 376663)."
498,0,295428620,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
499,0,295674380,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Alignment correlation 0.040 is below threshold 0.100."
500,0,296013836,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"Capture ends before SFD.
  preamble start (work) : 147718
  required end (work)   : 415941 (buffer length 408501, short by 7440)
  preamble_repetitions  : 256, SFD symbols: 8
  current sample_num    : 301662
  increase sample_num to at least 307157 (recommended 357157)."
501,1,296497156,296497156,227565,0.855473879,-13750.849,-228.853862,-197.721137,977606.855,971932.624,0.0252807809,1,""
502,0,297657516,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,"The decoded PSDU must contain a nonempty whole number of bytes."
